tradition,year,title,file,fk_grade,flesch_ease,word_count,type_token_ratio,avg_word_length,avg_sentence_length,hedge_rate,fp_plural_rate,fp_singular_rate,theol_juridical_rate,theol_pastoral_rate,theol_ecumenical_rate,theol_modern_world_rate,theol_scripture_rate,theol_tradition_rate,paraphrased,conservative_resurgence,document_type,pope,pre_vii,council_period,cosine_sim_to_prev
lds,1958,1958 04 ia conference report,1958_04_ia_conference_report.txt,9.94,62.84,94922,0.0885,4.414,21.91,0.00452,0.02091,0.01783,0.00083,0.00028,0.00154,0.00383,0.00475,0.00039,False,,,,,,0.9222
lds,1958,1958 10 ia conference report,1958_10_ia_conference_report.txt,10.24,62.19,90827,0.0874,4.399,22.75,0.00455,0.01956,0.0197,0.00112,0.00022,0.00142,0.00367,0.0058,0.00034,False,,,,,,0.9085
lds,1959,1959 04 ia conference report,1959_04_ia_conference_report.txt,10.39,61.41,85720,0.0884,4.408,22.93,0.00427,0.02026,0.01958,0.00174,0.00015,0.00148,0.00407,0.0052,0.00048,False,,,,,,0.9295
lds,1959,1959 10 ia conference report,1959_10_ia_conference_report.txt,10.1,62.82,92192,0.0871,4.392,22.54,0.0047,0.02101,0.01922,0.00149,0.00016,0.0014,0.00334,0.00538,0.0003,False,,,,,,0.935
lds,1960,1960 04 ia conference report,1960_04_ia_conference_report.txt,10.14,61.8,85115,0.0902,4.439,22.14,0.00446,0.01951,0.01484,0.00126,0.00036,0.00139,0.00374,0.00491,0.0006,False,,,,,,0.926
lds,1960,1960 10 ia conference report,1960_10_ia_conference_report.txt,9.85,63.72,83540,0.0884,4.369,22.06,0.00479,0.0232,0.01976,0.00128,0.00031,0.00117,0.00382,0.00478,0.0003,False,,,,,,0.9116
lds,1961,1961 04 ia conference report,1961_04_ia_conference_report.txt,9.93,62.62,92509,0.0893,4.438,21.76,0.00392,0.01838,0.01579,0.00108,0.00018,0.00131,0.00331,0.00459,0.0003,False,,,,,,0.9297
lds,1961,1961 10 ia conference report,1961_10_ia_conference_report.txt,10.11,61.82,86774,0.0918,4.433,22.05,0.00439,0.02112,0.01893,0.00105,0.00017,0.00121,0.0038,0.0053,0.00018,False,,,,,,0.9222
lds,1962,1962 04 ia conference report,1962_04_ia_conference_report.txt,10.66,60.56,87790,0.0898,4.434,23.56,0.00478,0.01894,0.01509,0.00153,0.00022,0.0013,0.00384,0.00498,0.00026,False,,,,,,0.8979
lds,1962,1962 10 ia conference report,1962_10_ia_conference_report.txt,10.18,61.53,82482,0.0914,4.434,22.17,0.00497,0.01937,0.01517,0.00114,0.00022,0.00075,0.00388,0.00527,0.00032,False,,,,,,0.9217
lds,1963,1963 04 ia conference report,1963_04_ia_conference_report.txt,10.64,60.71,93120,0.0897,4.424,23.54,0.00465,0.0187,0.0135,0.0015,0.0002,0.00088,0.00366,0.00498,0.00041,False,,,,,,0.9284
lds,1963,1963 10 ia conference report,1963_10_ia_conference_report.txt,9.78,63.19,88107,0.0952,4.414,21.46,0.00453,0.01855,0.01614,0.00146,0.00025,0.00073,0.00356,0.00494,0.00041,False,,,,,,0.9301
lds,1964,1964 04 ia conference report,1964_04_ia_conference_report.txt,10.06,62.33,95029,0.0888,4.411,22.1,0.00496,0.01822,0.01672,0.00161,0.0002,0.00085,0.00445,0.00696,0.00032,False,,,,,,0.9177
lds,1964,1964 10 ia conference report,1964_10_ia_conference_report.txt,10.43,61.6,99987,0.0844,4.404,23.18,0.00455,0.01904,0.01571,0.00185,0.00034,0.00073,0.00405,0.00717,0.00045,False,,,,,,0.9219
lds,1965,1965 04 ia conference report,1965_04_ia_conference_report.txt,10.2,62.0,92812,0.0923,4.409,22.48,0.0045,0.01576,0.01536,0.00203,0.00025,0.00119,0.00386,0.00482,0.00055,False,,,,,,0.9124
lds,1965,1965 10 ia conference report,1965_10_ia_conference_report.txt,9.83,63.07,95970,0.0882,4.406,21.61,0.00473,0.01607,0.01599,0.00269,0.00038,0.00081,0.00481,0.00519,0.00041,False,,,,,,0.9063
lds,1966,1966 04 ia conference report,1966_04_ia_conference_report.txt,9.94,62.77,99803,0.088,4.405,21.87,0.00425,0.01581,0.01537,0.00158,0.00029,0.00071,0.00419,0.00466,0.00013,False,,,,,,0.9144
lds,1966,1966 10 ia conference report,1966_10_ia_conference_report.txt,10.41,60.51,92831,0.0906,4.469,22.49,0.00435,0.01919,0.01198,0.00237,0.00019,0.00075,0.00476,0.00661,0.00018,False,,,,,,0.9201
lds,1967,1967 04 ia conference report,1967_04_ia_conference_report.txt,9.98,62.32,91519,0.0926,4.428,21.79,0.00437,0.01791,0.01637,0.00207,0.00025,0.00138,0.00379,0.00458,0.00061,False,,,,,,0.9259
lds,1967,1967 10 ia conference report,1967_10_ia_conference_report.txt,10.49,60.67,101923,0.0903,4.439,22.92,0.00528,0.01943,0.01474,0.00206,0.00024,0.0011,0.00381,0.00381,0.00041,False,,,,,,0.9251
lds,1968,1968 04 ia conference report,1968_04_ia_conference_report.txt,10.17,61.36,94755,0.0922,4.444,22.01,0.00445,0.01864,0.01416,0.00195,0.00036,0.00075,0.00343,0.00427,0.00032,False,,,,,,0.917
lds,1968,1968 10 ia conference report,1968_10_ia_conference_report.txt,10.31,61.7,98564,0.0865,4.412,22.75,0.00417,0.01899,0.01677,0.00154,0.00041,0.00087,0.00442,0.00488,0.00068,False,,,,,,0.9258
lds,1969,1969 04 ia conference report,1969_04_ia_conference_report.txt,10.24,61.4,98758,0.0879,4.44,22.32,0.00449,0.01762,0.01413,0.00209,0.00022,0.00098,0.00412,0.00433,0.00027,False,,,,,,0.917
lds,1969,1969 10 ia conference report,1969_10_ia_conference_report.txt,10.09,61.6,90572,0.0879,4.456,21.81,0.00442,0.0167,0.01588,0.00123,0.00017,0.00124,0.00448,0.00607,0.00028,False,,,,,,0.9192
lds,1970,1970 04 ia conference report,1970_04_ia_conference_report.txt,10.02,62.11,95509,0.083,4.451,21.82,0.00476,0.02084,0.01279,0.00199,0.00064,0.00084,0.00335,0.00658,0.00039,False,,,,,,0.88
lds,1970,1970 10 ia conference report,1970_10_ia_conference_report.txt,10.63,60.65,100076,0.0852,4.424,23.46,0.00457,0.01865,0.0155,0.00185,0.00033,0.0012,0.0046,0.00504,0.00036,False,,,,,,0.9008
lds,1971,1971 04 a witness and a blessingjoseph fielding smith,1971_04_a_witness_and_a_blessingjoseph_fielding_smith.txt,13.38,58.85,637,0.3972,4.223,33.53,0.00628,0.01727,0.02041,0.00628,0.0,0.00157,0.01413,0.00471,0.0,False,,,,,,0.413
lds,1971,1971 04 all may share in adam s blessingeldred g smith,1971_04_all_may_share_in_adam_s_blessingeldred_g_smith.txt,13.53,55.53,1258,0.2814,4.327,32.26,0.00556,0.00636,0.00715,0.00079,0.0,0.00079,0.00477,0.01431,0.0,False,,,,,,0.3133
lds,1971,1971 04 audit reportwilford g edling,1971_04_audit_reportwilford_g_edling.txt,14.92,28.07,314,0.4873,5.443,22.43,0.0,0.01274,0.0,0.0,0.0,0.00318,0.00318,0.0,0.0,False,,,,,,0.033
lds,1971,1971 04 be slow to angerelray l christiansen,1971_04_be_slow_to_angerelray_l_christiansen.txt,9.75,59.93,1268,0.4369,4.506,19.51,0.01104,0.02524,0.00946,0.0,0.0,0.0,0.00079,0.00158,0.00158,False,,,,,,0.0264
lds,1971,1971 04 choose you this day n eldon tanner,1971_04_choose_you_this_day_n_eldon_tanner.txt,12.76,56.98,2999,0.3061,4.354,29.99,0.00267,0.05235,0.01067,0.001,0.00033,0.00067,0.005,0.00167,0.00167,False,,,,,,0.1149
lds,1971,1971 04 drink of the pure waterloren c dunn,1971_04_drink_of_the_pure_waterloren_c_dunn.txt,14.23,53.78,1909,0.3305,4.324,34.09,0.00786,0.00367,0.02043,0.0,0.00105,0.0,0.00157,0.00367,0.0,False,,,,,,0.2183
lds,1971,1971 04 eternal joy is eternal growthjoseph anderson,1971_04_eternal_joy_is_eternal_growthjoseph_anderson.txt,11.45,60.45,1893,0.2747,4.322,26.66,0.00687,0.03381,0.00687,0.00475,0.0,0.0,0.00317,0.00475,0.0,False,,,,,,0.2187
lds,1971,1971 04 except the lord build the house gordon b hinckley,1971_04_except_the_lord_build_the_house_gordon_b_hinckley.txt,9.18,65.57,1939,0.3378,4.422,20.41,0.00464,0.00413,0.02114,0.00258,0.0,0.00103,0.0,0.00206,0.00155,False,,,,,,0.2065
lds,1971,1971 04 great experiencessterling w sill,1971_04_great_experiencessterling_w_sill.txt,9.25,66.19,1914,0.3406,4.226,21.03,0.00888,0.01724,0.04859,0.00104,0.0,0.0,0.00209,0.00418,0.00052,False,,,,,,0.2059
lds,1971,1971 04 help needed in the shaded areaswilliam h bennett,1971_04_help_needed_in_the_shaded_areaswilliam_h_bennett.txt,13.8,53.88,1718,0.3219,4.347,32.42,0.00407,0.04366,0.01863,0.00116,0.00116,0.0,0.00349,0.0064,0.0,False,,,,,,0.1743
lds,1971,1971 04 honesty and integritydelbert l stapley,1971_04_honesty_and_integritydelbert_l_stapley.txt,9.51,61.5,1886,0.3399,4.519,19.44,0.00318,0.03871,0.00689,0.00106,0.0,0.00159,0.00159,0.00159,0.0,False,,,,,,0.1632
lds,1971,1971 04 ignorance is expensivehartman rector jr,1971_04_ignorance_is_expensivehartman_rector_jr.txt,11.15,63.14,1699,0.2849,4.183,26.97,0.00765,0.04885,0.01707,0.00765,0.0,0.00059,0.00294,0.00471,0.0,False,,,,,,0.1318
lds,1971,1971 04 in the mountain of the lord s houselegrand richards,1971_04_in_the_mountain_of_the_lord_s_houselegrand_richards.txt,11.7,64.52,2727,0.2457,4.118,29.97,0.00257,0.0209,0.02384,0.00147,0.0,0.0011,0.00733,0.01393,0.00147,False,,,,,,0.269
lds,1971,1971 04 kingdom of godtheodore m burton,1971_04_kingdom_of_godtheodore_m_burton.txt,10.96,60.83,2042,0.2914,4.473,24.9,0.00294,0.01175,0.00637,0.00147,0.00049,0.00049,0.00098,0.01028,0.0,False,,,,,,0.4355
lds,1971,1971 04 life is eternalezra taft benson,1971_04_life_is_eternalezra_taft_benson.txt,9.48,66.69,2600,0.2981,4.274,22.22,0.00308,0.03115,0.01423,0.00038,0.00038,0.0,0.01077,0.00462,0.0,False,,,,,,0.2944
lds,1971,1971 04 lost battalionsthomas s monson,1971_04_lost_battalionsthomas_s_monson.txt,9.04,67.4,2439,0.36,4.289,20.85,0.00451,0.0082,0.01763,0.0,0.00082,0.0,0.00369,0.00082,0.00082,False,,,,,,0.3033
lds,1971,1971 04 love of godbernard p brockbank,1971_04_love_of_godbernard_p_brockbank.txt,8.02,74.67,1772,0.2664,4.056,20.85,0.00113,0.03894,0.02201,0.00169,0.0,0.0,0.00056,0.00113,0.00056,False,,,,,,0.2165
lds,1971,1971 04 love of the rightmarvin j ashton,1971_04_love_of_the_rightmarvin_j_ashton.txt,10.47,63.96,2494,0.3236,4.302,24.69,0.00521,0.04531,0.01925,0.0,0.0004,0.0004,0.00561,0.0008,0.0004,False,,,,,,0.2184
lds,1971,1971 04 man cannot endure on borrowed lighthenry d taylor,1971_04_man_cannot_endure_on_borrowed_lighthenry_d_taylor.txt,11.9,54.7,1288,0.3936,4.534,25.25,0.00543,0.0132,0.01475,0.0,0.0,0.0,0.00155,0.00466,0.0,False,,,,,,0.1335
lds,1971,1971 04 marriage is intended to be foreverjames a cullimore,1971_04_marriage_is_intended_to_be_foreverjames_a_cullimore.txt,11.1,54.16,1889,0.3425,4.647,21.71,0.00847,0.01588,0.01323,0.00212,0.0,0.00159,0.00371,0.00529,0.0,False,,,,,,0.1396
lds,1971,1971 04 my brother s keeperjohn h vandenberg,1971_04_my_brother_s_keeperjohn_h_vandenberg.txt,9.86,68.28,2689,0.2997,4.165,24.67,0.00483,0.03198,0.0145,0.00112,0.00037,0.00446,0.00372,0.00112,0.0,False,,,,,,0.1854
lds,1971,1971 04 our responsibilities as priesthood holdersjoseph fielding sm,1971_04_our_responsibilities_as_priesthood_holdersjoseph_fielding_sm.txt,9.78,66.87,965,0.3513,4.063,23.54,0.00415,0.06632,0.01554,0.00829,0.0,0.00311,0.00933,0.00207,0.0,False,,,,,,0.224
lds,1971,1971 04 out of the darknessjoseph fielding smith,1971_04_out_of_the_darknessjoseph_fielding_smith.txt,18.29,43.19,1246,0.3026,4.291,44.5,0.00401,0.02488,0.00803,0.00401,0.0,0.0,0.00482,0.01124,0.00161,False,,,,,,0.3289
lds,1971,1971 04 practicing what we preachmarion d hanks,1971_04_practicing_what_we_preachmarion_d_hanks.txt,10.23,64.48,2232,0.3114,4.216,24.0,0.00358,0.03315,0.03047,0.00134,0.00045,0.00134,0.00269,0.0009,0.00045,False,,,,,,0.1547
lds,1971,1971 04 prepare every needful thinghoward w hunter,1971_04_prepare_every_needful_thinghoward_w_hunter.txt,12.23,48.06,1735,0.3239,4.893,22.83,0.00519,0.01499,0.00461,0.00058,0.00058,0.00058,0.00058,0.00749,0.0,False,,,,,,0.0755
lds,1971,1971 04 satan the great deceivermarion g romney,1971_04_satan_the_great_deceivermarion_g_romney.txt,12.14,58.03,2247,0.3017,4.255,28.09,0.00312,0.0138,0.02403,0.00089,0.0,0.00045,0.00267,0.00979,0.0,False,,,,,,0.0621
lds,1971,1971 04 search for the wanderersn eldon tanner,1971_04_search_for_the_wanderersn_eldon_tanner.txt,10.98,66.35,1910,0.2571,4.021,28.09,0.00576,0.02827,0.04503,0.0,0.0,0.00314,0.00052,0.00052,0.0,False,,,,,,0.1493
lds,1971,1971 04 statistical report 1970joseph anderson,1971_04_statistical_report_1970joseph_anderson.txt,21.82,14.9,257,0.4942,5.346,42.83,0.0,0.0,0.0,0.0,0.0,0.0,0.00389,0.0,0.0,False,,,,,,0.0512
lds,1971,1971 04 sustaining of church authorities and officersn eldon tanner,1971_04_sustaining_of_church_authorities_and_officersn_eldon_tanner.txt,7.46,53.48,561,0.4029,5.251,6.68,0.0,0.0,0.00535,0.00178,0.0,0.0,0.0,0.00713,0.0,False,,,,,,0.0506
lds,1971,1971 04 teach one another david b haight,1971_04_teach_one_another_david_b_haight.txt,11.75,49.54,1436,0.3886,4.93,21.76,0.00209,0.01741,0.02019,0.0,0.0007,0.0,0.00348,0.00139,0.0007,False,,,,,,0.0865
lds,1971,1971 04 the iron rodharold b lee,1971_04_the_iron_rodharold_b_lee.txt,17.94,41.65,3421,0.3058,4.448,42.23,0.00731,0.00702,0.01052,0.00029,0.00058,0.00058,0.00555,0.00848,0.00058,False,,,,,,0.1589
lds,1971,1971 04 the law of abundancefranklin d richards,1971_04_the_law_of_abundancefranklin_d_richards.txt,14.78,48.61,1805,0.3302,4.444,33.43,0.00332,0.03269,0.01385,0.00111,0.0,0.00166,0.00609,0.00554,0.0,False,,,,,,0.2743
lds,1971,1971 04 the lord s people receive revelationbruce r mcconkie,1971_04_the_lord_s_people_receive_revelationbruce_r_mcconkie.txt,11.14,61.16,1730,0.289,4.334,25.82,0.00462,0.02775,0.01272,0.00347,0.0,0.0,0.00231,0.01387,0.0,False,,,,,,0.2372
lds,1971,1971 04 the meaning of moralityvictor l brown,1971_04_the_meaning_of_moralityvictor_l_brown.txt,10.79,59.58,2326,0.3074,4.417,23.49,0.00559,0.02923,0.01247,0.00172,0.0,0.00086,0.00258,0.00172,0.0,False,,,,,,0.2636
lds,1971,1971 04 the message of the restorationa theodore tuttle,1971_04_the_message_of_the_restorationa_theodore_tuttle.txt,7.17,71.0,1765,0.3263,4.293,15.35,0.0017,0.01586,0.01756,0.00227,0.0,0.00057,0.00397,0.01416,0.00057,False,,,,,,0.2675
lds,1971,1971 04 the spirit beareth record boyd k packer,1971_04_the_spirit_beareth_record_boyd_k_packer.txt,8.27,69.89,1572,0.3212,4.225,19.17,0.00318,0.01336,0.03053,0.00191,0.0,0.00191,0.00064,0.00573,0.0,False,,,,,,0.3019
lds,1971,1971 04 thou shalt not commit adultery milton r hunter,1971_04_thou_shalt_not_commit_adultery_milton_r_hunter.txt,10.94,54.72,1648,0.3792,4.637,21.4,0.00607,0.00607,0.01517,0.00425,0.00061,0.0,0.00546,0.00789,0.0,False,,,,,,0.1573
lds,1971,1971 04 today s young peopleharold b lee,1971_04_today_s_young_peopleharold_b_lee.txt,10.72,65.99,939,0.3887,4.07,26.83,0.00426,0.00745,0.02343,0.0,0.0,0.00106,0.00852,0.00106,0.0,False,,,,,,0.113
lds,1971,1971 04 unchanging principles of leadershipwendell j ashton,1971_04_unchanging_principles_of_leadershipwendell_j_ashton.txt,8.89,62.91,1278,0.403,4.65,17.75,0.00469,0.00861,0.00782,0.0,0.00078,0.00078,0.00626,0.00313,0.0,False,,,,,,0.1914
lds,1971,1971 04 voices of the past of the present of the futurespencer w kim,1971_04_voices_of_the_past_of_the_present_of_the_futurespencer_w_kim.txt,11.3,54.91,2594,0.3739,4.709,22.96,0.00347,0.01234,0.00617,0.00386,0.0,0.0,0.00501,0.00308,0.0,False,,,,,,0.1614
lds,1971,1971 04 warnings from the pastmark e petersen,1971_04_warnings_from_the_pastmark_e_petersen.txt,11.96,56.4,2114,0.3467,4.459,26.43,0.00473,0.03169,0.00757,0.00237,0.0,0.0,0.00473,0.0071,0.00047,False,,,,,,0.3025
lds,1971,1971 04 when thou art converted s dilworth young,1971_04_when_thou_art_converted_s_dilworth_young.txt,8.52,67.38,1518,0.3386,4.368,18.74,0.00461,0.01845,0.00461,0.0,0.0,0.00329,0.00725,0.00527,0.00132,False,,,,,,0.1329
lds,1971,1971 04 where are you really going richard l evans,1971_04_where_are_you_really_going_richard_l_evans.txt,9.09,69.21,1853,0.3168,4.21,22.06,0.00594,0.04209,0.01673,0.00486,0.0,0.00108,0.00216,0.0027,0.0,False,,,,,,0.1676
lds,1971,1971 04 ye shall not fearalvin r dyer,1971_04_ye_shall_not_fearalvin_r_dyer.txt,15.5,52.79,1391,0.2897,4.187,38.64,0.00647,0.00791,0.01366,0.00072,0.0,0.00072,0.00503,0.01078,0.0,False,,,,,,0.1588
lds,1971,1971 04 young people learn wisdom in thy youthpaul h dunn,1971_04_young_people_learn_wisdom_in_thy_youthpaul_h_dunn.txt,9.13,70.77,2451,0.3113,4.089,23.12,0.0049,0.03182,0.03917,0.00041,0.0,0.0,0.0049,0.00612,0.00041,False,,,,,,0.2336
lds,1971,1971 10 a new health missionary programjames o mason,1971_10_a_new_health_missionary_programjames_o_mason.txt,12.71,51.56,1337,0.3665,4.664,26.74,0.00673,0.01945,0.02244,0.00075,0.0,0.00374,0.00299,0.00299,0.00075,False,,,,,,0.2238
lds,1971,1971 10 a time of testinghenry d taylor,1971_10_a_time_of_testinghenry_d_taylor.txt,8.67,68.61,1223,0.3884,4.321,20.05,0.00327,0.02289,0.00245,0.00082,0.0,0.0,0.00654,0.00981,0.0,False,,,,,,0.1313
lds,1971,1971 10 blessings of the priesthoodjoseph fielding smith,1971_10_blessings_of_the_priesthoodjoseph_fielding_smith.txt,13.43,55.71,767,0.3494,4.346,31.96,0.00782,0.04172,0.01565,0.00913,0.0,0.00782,0.00652,0.01173,0.0,False,,,,,,0.1607
lds,1971,1971 10 by love serve one another s dilworth young,1971_10_by_love_serve_one_another_s_dilworth_young.txt,10.0,64.1,1602,0.3333,4.257,22.89,0.00562,0.01623,0.01248,0.0025,0.00062,0.0,0.00062,0.00312,0.0,False,,,,,,0.1621
lds,1971,1971 10 confession and forsaking elements of genuine repentancejames,1971_10_confession_and_forsaking_elements_of_genuine_repentancejames.txt,12.81,54.02,2026,0.3134,4.451,28.54,0.00888,0.00987,0.01925,0.00049,0.00247,0.00099,0.00049,0.00296,0.0,False,,,,,,0.2018
lds,1971,1971 10 continuity of servicen eldon tanner,1971_10_continuity_of_servicen_eldon_tanner.txt,11.59,60.8,2057,0.2669,4.322,27.43,0.00535,0.01604,0.01604,0.0,0.0,0.0034,0.00097,0.00243,0.0,False,,,,,,0.1845
lds,1971,1971 10 decisionseldred g smith,1971_10_decisionseldred_g_smith.txt,7.9,76.08,1352,0.2922,3.957,21.12,0.00296,0.02811,0.02219,0.0037,0.0,0.0,0.00148,0.00074,0.0,False,,,,,,0.1564
lds,1971,1971 10 elijah the prophethoward w hunter,1971_10_elijah_the_prophethoward_w_hunter.txt,11.33,59.22,2141,0.3143,4.4,25.49,0.00514,0.00934,0.00887,0.0,0.00047,0.0014,0.00607,0.01074,0.0042,False,,,,,,0.1446
lds,1971,1971 10 glimpses of heavenspencer w kimball,1971_10_glimpses_of_heavenspencer_w_kimball.txt,8.95,63.45,2287,0.3625,4.502,18.3,0.00394,0.01793,0.02798,0.0,0.0,0.00131,0.00219,0.00262,0.0,False,,,,,,0.1971
lds,1971,1971 10 honesty a principle of salvationmark e petersen,1971_10_honesty_a_principle_of_salvationmark_e_petersen.txt,9.49,67.09,2136,0.3216,4.22,22.48,0.00468,0.03511,0.00609,0.00187,0.0,0.00094,0.00281,0.00234,0.0,False,,,,,,0.1614
lds,1971,1971 10 how to worshipbruce r mcconkie,1971_10_how_to_worshipbruce_r_mcconkie.txt,12.06,63.68,1732,0.291,4.054,30.93,0.00462,0.02829,0.00635,0.00289,0.0,0.0,0.00462,0.00635,0.00058,False,,,,,,0.2371
lds,1971,1971 10 i know that my redeemer liveth joseph fielding smith,1971_10_i_know_that_my_redeemer_liveth_joseph_fielding_smith.txt,10.31,66.99,1286,0.311,4.135,25.72,0.00389,0.02722,0.02177,0.00233,0.00078,0.00078,0.00389,0.01244,0.00156,False,,,,,,0.4034
lds,1971,1971 10 i was in prison and ye came unto me victor l brown,1971_10_i_was_in_prison_and_ye_came_unto_me_victor_l_brown.txt,8.77,64.35,1390,0.3511,4.409,18.05,0.00576,0.00288,0.0223,0.0,0.0,0.0,0.0036,0.00216,0.0,False,,,,,,0.1241
lds,1971,1971 10 if ye be willing and obedient gordon b hinckley,1971_10_if_ye_be_willing_and_obedient_gordon_b_hinckley.txt,9.27,65.78,2233,0.335,4.249,20.87,0.00493,0.01075,0.03896,0.00313,0.0,0.00045,0.00224,0.00358,0.0,False,,,,,,0.1226
lds,1971,1971 10 laying a foundation for the millenniumlegrand richards,1971_10_laying_a_foundation_for_the_millenniumlegrand_richards.txt,11.87,63.41,2971,0.2487,4.156,30.01,0.00471,0.03568,0.01818,0.00168,0.0,0.0,0.00303,0.00808,0.0,False,,,,,,0.3381
lds,1971,1971 10 let the spirit of oneness prevailjoseph fielding smith,1971_10_let_the_spirit_of_oneness_prevailjoseph_fielding_smith.txt,10.2,64.57,598,0.4231,4.156,23.92,0.00669,0.01839,0.05518,0.0,0.0,0.00167,0.00334,0.01003,0.0,False,,,,,,0.3215
lds,1971,1971 10 love unconditionalmarion d hanks,1971_10_love_unconditionalmarion_d_hanks.txt,11.32,61.61,2195,0.3289,4.282,26.77,0.00364,0.01913,0.03736,0.00046,0.0,0.00319,0.00319,0.00364,0.00046,False,,,,,,0.1815
lds,1971,1971 10 our responsibility to save the worlddelbert l stapley,1971_10_our_responsibility_to_save_the_worlddelbert_l_stapley.txt,10.16,58.46,2360,0.3407,4.595,20.34,0.00297,0.03136,0.00932,0.00466,0.0,0.0,0.00678,0.00508,0.0,False,,,,,,0.2775
lds,1971,1971 10 responsibilities of the priesthoodharold b lee,1971_10_responsibilities_of_the_priesthoodharold_b_lee.txt,16.29,47.61,1480,0.3203,4.248,38.95,0.00743,0.03649,0.01081,0.0,0.0,0.00338,0.0,0.0,0.00338,False,,,,,,0.1584
lds,1971,1971 10 sacrifice still brings forth blessingshartman rector jr,1971_10_sacrifice_still_brings_forth_blessingshartman_rector_jr.txt,11.23,61.95,1704,0.3063,4.327,26.62,0.00998,0.0135,0.0135,0.00059,0.00059,0.0,0.00469,0.00469,0.0,False,,,,,,0.1483
lds,1971,1971 10 satan s thrust youthezra taft benson,1971_10_satan_s_thrust_youthezra_taft_benson.txt,9.72,58.62,2968,0.3531,4.594,18.67,0.00539,0.01853,0.00371,0.00034,0.0,0.0,0.00741,0.00101,0.00034,False,,,,,,0.1483
lds,1971,1971 10 should the commandments be rewritten richard l evans,1971_10_should_the_commandments_be_rewritten_richard_l_evans.txt,9.03,67.9,1900,0.3274,4.296,21.11,0.00895,0.02316,0.02158,0.00053,0.0,0.00053,0.00053,0.00368,0.00053,False,,,,,,0.1566
lds,1971,1971 10 strengthen thy brethren robert l simpson,1971_10_strengthen_thy_brethren_robert_l_simpson.txt,11.92,59.09,1750,0.3137,4.354,27.78,0.00629,0.008,0.01829,0.00229,0.0,0.00343,0.00514,0.00686,0.0,False,,,,,,0.1778
lds,1971,1971 10 strive for excellencedallin h oaks,1971_10_strive_for_excellencedallin_h_oaks.txt,10.91,59.92,847,0.4073,4.386,24.2,0.00354,0.00472,0.04723,0.00118,0.0,0.00118,0.00354,0.00708,0.0,False,,,,,,0.232
lds,1971,1971 10 sustaining of general authorities and officers,1971_10_sustaining_of_general_authorities_and_officers.txt,7.18,55.74,642,0.4081,5.159,6.83,0.00156,0.00156,0.00156,0.0,0.0,0.0,0.0,0.00779,0.0,False,,,,,,0.0263
lds,1971,1971 10 the light shineth marion g romney,1971_10_the_light_shineth_marion_g_romney.txt,12.83,59.64,2160,0.2699,4.222,31.76,0.00093,0.01343,0.01806,0.00093,0.0,0.00046,0.00602,0.01111,0.0,False,,,,,,0.0372
lds,1971,1971 10 the living christjoseph anderson,1971_10_the_living_christjoseph_anderson.txt,12.43,58.48,2093,0.2814,4.311,29.48,0.00573,0.02532,0.00812,0.00096,0.0,0.00048,0.01242,0.00717,0.00048,False,,,,,,0.3288
lds,1971,1971 10 the nobility of man in choosing good over evilalvin r dyer,1971_10_the_nobility_of_man_in_choosing_good_over_evilalvin_r_dyer.txt,13.53,51.83,1903,0.3841,4.445,30.21,0.00631,0.01576,0.01576,0.00315,0.0,0.0,0.0042,0.00841,0.00053,False,,,,,,0.2366
lds,1971,1971 10 the only true and living churchboyd k packer,1971_10_the_only_true_and_living_churchboyd_k_packer.txt,10.21,61.37,1887,0.3084,4.394,22.2,0.00583,0.01484,0.00954,0.0053,0.0,0.00053,0.0,0.00689,0.0,False,,,,,,0.1747
lds,1971,1971 10 the purpose of life to be provedfranklin d richards,1971_10_the_purpose_of_life_to_be_provedfranklin_d_richards.txt,12.58,54.67,1762,0.3417,4.498,27.97,0.00227,0.01419,0.00738,0.0,0.00227,0.00227,0.00341,0.00795,0.0,False,,,,,,0.1446
lds,1971,1971 10 the siftingelray l christiansen,1971_10_the_siftingelray_l_christiansen.txt,11.08,63.4,1287,0.3675,4.176,26.81,0.00622,0.02409,0.00932,0.00389,0.0,0.00078,0.00855,0.00389,0.0,False,,,,,,0.2392
lds,1971,1971 10 the ten commandmentsbernard p brockbank,1971_10_the_ten_commandmentsbernard_p_brockbank.txt,9.6,65.11,1834,0.307,4.346,21.83,0.00491,0.01091,0.00709,0.00218,0.00055,0.0,0.00327,0.00382,0.00218,False,,,,,,0.3804
